run_uid,status,created_at,start_time,end_time,duration_sec,exit_code,exp_name,experiment_comment,stages,config_list,train_config_path,infer_config_path,measure_config_path,base_config,runtime_config,exp_tag,exp_dir,model_tag,learning_rate,peft_type,peft_detail,optimizer_detail,scheduler_detail,trainer_detail,model_init_detail,trainer_max_epochs,trainer_max_steps,trainer_accumulate_grad_batches,trainer_gradient_clip_val,trainer_precision,trainer_fast_dev_run,seed,num_device,num_nodes,slurm_job_name,slurm_job_id,slurm_array_job_id,slurm_array_task_id,hostname,cuda_visible_devices,command,wer,cer
18147845_0_exp_20260509_222054_config_0_a0,FAILED,2026-05-09T18:15:01-05:00,2026-05-09T18:15:01-05:00,2026-05-09T18:16:08-05:00,67,1,exp_20260509_222054, [debug-gate],train,.autoresearch/array_conf.txt,conf/exp_20260509_222054/generated/runtime_na_0.yaml,,,conf/exp_20260509_222054/config_0.yaml,conf/exp_20260509_222054/generated/runtime_na_0.yaml,exp_20260509_222054_config_0_a0,./exp/exp_20260509_222054/exp_20260509_222054_config_0_a0,,0.0001,,"""""","{""name"":""adamw""}",{},"{""fast_dev_run"":10,""max_epochs"":3,""max_steps"":100}",{},3,100,,,,10,,1,1,exp_20260509_222054_debug,18147845,,0,gpub001,0,python run.py --stages train --training_config conf/exp_20260509_222054/generated/runtime_na_0.yaml ,,
